"","borough","neighborhood","building_class_category","tax_class","block","lot","easement","building_class","address","apartment_number","zip_code","residential_units","commercial_units","total_units","land_sqft","gross_sqft","year_built","tax_class_at_sale","building_class_at_sale","sale_price","sale_date","year_of_sale","Borough","CD","CT2010","CB2010","SchoolDist","Council","ZipCode","FireComp","PolicePrct","HealthCent","HealthArea","SanitBoro","SanitDistr","SanitSub","Address","ZoneDist1","ZoneDist2","ZoneDist3","ZoneDist4","Overlay1","Overlay2","SPDist1","SPDist2","SPDist3","LtdHeight","SplitZone","BldgClass","LandUse","Easements","OwnerType","OwnerName","LotArea","BldgArea","ComArea","ResArea","OfficeArea","RetailArea","GarageArea","StrgeArea","FactryArea","OtherArea","AreaSource","NumBldgs","NumFloors","UnitsRes","UnitsTotal","LotFront","LotDepth","BldgFront","BldgDepth","Ext","ProxCode","IrrLotCode","LotType","BsmtCode","AssessLand","AssessTot","ExemptLand","ExemptTot","YearBuilt","YearAlter1","YearAlter2","HistDist","Landmark","BuiltFAR","ResidFAR","CommFAR","FacilFAR","BoroCode","BBL","CondoNo","Tract2010","XCoord","YCoord","ZoneMap","ZMCode","Sanborn","TaxMap","EDesigNum","APPBBL","APPDate","PLUTOMapID","FIRM07_FLA","PFIRM15_FL","Version","MAPPLUTO_F","SHAPE_Leng","SHAPE_Area"
"36",3,"BROOKLYN HEIGHTS","26 OTHER HOTELS","4",224,5,"","H8","107 COLUMBIA HEIGHTS","",11201,0,1,1,20427,104239,1960,4,"H8",87500000,2017-05-09,2017,"BK",302,"1","2002","13",33,11201,"E205",84,38,2300,"3","02","1A","107 COLUMBIA HEIGHTS","R6",NA,NA,NA,NA,NA,NA,NA,NA,"LH-1","N","H8","08",0,"X","WATCHTOWER C/O REAL P",20427,104239,0,0,0,0,0,0,0,0,"2",1,11,0,1,202.25,101,202,101,NA,"0","N","5","5",5085000,13233600,5085000,13233600,1960,2000,0,"Brooklyn Heights Historic District",NA,5.1,2.43,0,4.8,3,3002240005,0,"0001",985537,194068,"12d",NA,"302 014","30106",NA,0,NA,"1",NA,NA,"17V1.1",0,616.056217712,21001.9840852
"37",3,"OCEAN HILL","08  RENTALS - ELEVATOR APARTMENTS","2",1495,1,"","D3","930 HALSEY STREET","251",11233,126,0,126,30000,91493,1980,2,"D3",86057143,2014-12-23,2014,"BK",316,"373","1004","23",41,11233,"E233",73,34,3100,"3","16","2B","930 HALSEY STREET","R6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","D3","03",0,"O","NYCHA TRIBOROUGH PRES",30000,91493,0,91493,0,0,0,0,0,0,"2",1,13,126,126,200,171.17,26,100,NA,"3","Y","4","2",105750,2430900,105750,2430900,1980,2013,0,NA,NA,3.05,2.43,0,4.8,3,3014950001,0,"0373",1007207,188907,"17a",NA,"305 045","30601",NA,0,NA,"1",NA,NA,"17V1.1",0,770.314720118,32333.8075183
"38",3,"DOWNTOWN-FULTON MALL","43  CONDO OFFICE BUILDINGS","4",164,1001,"","RB","180 LIVINGSTON STREET","UPPER",11201,0,0,1,0,0,1900,4,"RB",8.5e+07,2015-10-14,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",3,"PARK SLOPE","38  ASYLUMS AND HOMES","4",1066,35,"","N2","1 PROSPECT PARK WEST","",11215,134,3,137,18500,153067,1931,4,"N2",8.4e+07,2016-10-11,2016,"BK",306,"165","1000","15",39,11215,"Q001",78,36,4500,"3","06",NA,"1 PROSPECT PARK WEST","R8X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N2","08",0,NA,"ONE PPW OWNER, LLC",18500,153067,32488,120579,32488,0,0,0,0,0,"2",1,9,134,137,171,100,171,83.25,NA,"2","Y","3","2",540000,13518450,0,0,1931,1997,0,NA,NA,8.27,6.02,0,6.5,3,3010660035,0,"0165",992307,184210,"16c",NA,"306 049","30405",NA,0,NA,"1",NA,NA,"17V1.1",0,577.834527144,19324.0563811
"40",3,"GREENPOINT","27  FACTORIES","4",2538,1,"","F1","127 WEST STREET","",11222,0,2,2,219975,103000,1975,4,"F1",83500000,2008-12-31,2008,"BK",301,"565","1001","14",33,11222,"L106",94,30,100,"3","01","1B","131 WEST STREET","R8","R6",NA,NA,"C2-4",NA,NA,NA,NA,NA,"Y","E1","06",0,"P","STILES PROPERTIES LLC",219975,103000,103000,0,7000,0,0,0,96000,0,"2",1,1,0,3,200,591,200,480,NA,"0","Y","3","5",1326600,2705850,0,0,1975,0,0,NA,NA,0.47,6.02,0,6.5,3,3025380001,0,"0565",994892,205717,"12c",NA,"304 006","30901","E-138",0,NA,"1","1","1","17V1.1",0,1569.80530697,109214.588699
"41",3,"BUSH TERMINAL","27  FACTORIES","4",803,192,"","E9","14 53RD STREET","",11232,0,30,30,112666,302000,1918,4,"F5",82500000,2015-08-10,2015,"BK",307,"18","1035","20",38,11232,"L114",72,39,4400,"3","07",NA,"14 53 STREET","M3-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","O6","05",0,NA,"14 53RD STREET OWNER",112666,382080,382080,0,0,0,0,0,382080,0,"2",1,8,0,55,621.33,181.33,621,181,"E","1","N","5","0",1142100,7247700,0,0,1918,2015,0,NA,NA,3.39,0,2,0,3,3008030192,0,"0018",977676,176096,"16b",NA,"306A002","30307",NA,0,NA,"1","1","1","17V1.1",0,1607.82483002,113888.86894
"42",3,"BROOKLYN HEIGHTS","26  OTHER HOTELS","4",248,15,"","H8","98 MONTAGUE STREET","224",11201,0,1,1,15600,187200,1912,4,"H8",8.1e+07,2012-11-02,2012,"BK",302,"5.01","3000","13",33,11201,"E205",84,38,2300,"3","02","1A","98 MONTAGUE STREET","R6","R7-1",NA,NA,"C1-3",NA,NA,NA,NA,"LH-1","Y","H9","05",0,NA,"DB BOSSERT LLC",15600,187200,0,0,0,0,0,0,0,0,"2",1,12,0,1,78,200,78,200,NA,"0","N","3","2",3600000,20928150,0,0,1912,1983,0,"Brooklyn Heights Historic District",NA,12,2.43,0,4.8,3,3002480015,0,"000501",985418,192417,"12d",NA,"302 012","30107",NA,0,NA,"1",NA,NA,"17V1.1",0,568.459367226,16732.6419796
"43",3,"WILLIAMSBURG-SOUTH","29  COMMERCIAL GARAGES","4",2447,13,"","G7","262 SOUTH 4TH   STREET","",11211,0,0,0,4462,0,0,4,"G7",8e+07,2016-03-16,2016,"BK",301,"525","1001","14",34,11211,"L104",90,30,600,"3","01","2B","262 SOUTH 4 STREET","C4-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","G7","10",0,"P","HAVEMEYER OWNER LLC",4462,0,0,0,0,0,0,0,0,0,"7",1,0,0,0,2167,98.67,0,0,NA,"0","Y","1","5",128250,128250,0,0,0,0,0,NA,NA,0,2.43,3.4,4.8,3,3024470013,0,"0525",995966,197866,"12d",NA,"303 014","30806",NA,0,NA,"1",NA,NA,"17V1.1",0,283.695015426,4287.14623011
"44",3,"WILLIAMSBURG-NORTH","08  RENTALS - ELEVATOR APARTMENTS","2",2307,27,"","D3","261 NORTH 9TH   STREET","",11211,42,0,42,11150,49100,2013,2,"D3",79672500,2016-03-31,2016,"BK",301,"519","1006","14",33,11211,"E229",94,30,700,"3","01","3B","261 NORTH 9 STREET","M1-2/R6A",NA,NA,NA,NA,NA,"MX-8",NA,NA,NA,"N","D3","03",0,NA,"EQR-NORTH NINTH LLC",11150,49100,8000,41100,0,0,8000,0,0,0,"2",1,5,42,42,111.5,100,100,80,NA,"1","N","5","2",476550,4902750,0,0,2013,2013,0,NA,NA,4.4,3,2,3,3,3023070027,0,"0519",997302,200491,"13a",NA,"304 018","30804","E-138",0,NA,"1","1",NA,"17V1.1",0,423.32331565,11177.8789755
"45",3,"DOWNTOWN-FULTON MALL","21  OFFICE BUILDINGS","4",153,3,"","O2","1 BOERUM PLACE","",11201,0,1,1,13290,42278,1963,4,"O2",76500000,2016-11-29,2016,"BK",302,"37","1007","15",33,11201,"E224",84,38,2400,"3","02","2A","1 BOERUM PLACE","C6-4.5",NA,NA,NA,NA,NA,"DB",NA,NA,NA,"N","O2","05",0,"P","ONE BOERUM DEVELOPMEN",13290,42278,42278,0,42278,0,0,0,0,0,"2",1,4,0,1,177,183.25,51.5,184,NA,"0","Y","5","5",1318500,2956500,0,0,1963,0,0,NA,NA,3.18,10,12,12,3,3001530003,0,"0037",987363,191235,"16c",NA,"302 022","30104","E-124",0,NA,"1",NA,NA,"17V1.1",0,623.429651912,13301.136863
"46",3,"WILLIAMSBURG-NORTH","08  RENTALS - ELEVATOR APARTMENTS","2",2349,1,"","D6","173 KENT AVENUE","",11211,112,1,113,37200,166100,2009,2,"D6",7.6e+07,2011-12-20,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",3,"KENSINGTON","08  RENTALS - ELEVATOR APARTMENTS","2",5320,24,"","D1","23-49 CATON PLACE","",11218,126,0,126,22500,120689,2005,2,"D1",75925000,2015-01-29,2015,"BK",307,"504","2001","15",39,11218,"E240",72,35,5310,"3","07","1D","23 CATON PLACE","R7A",NA,NA,NA,NA,NA,"OP",NA,NA,NA,"N","D1","03",0,NA,"EIB KESTREL LLC",22500,120689,0,120689,0,0,0,0,0,0,"2",1,8,126,126,225,100,225,100,NA,"1","Y","5","2",1215000,7024950,908136,6718086,2005,2004,0,NA,NA,5.36,4,0,4,3,3053200024,0,"0504",991484,175910,"16d",NA,"310A046","31607",NA,3053200024,"07/28/2008","1",NA,NA,"17V1.1",0,662.841360522,23894.6553887
"48",3,"GOWANUS","08  RENTALS - ELEVATOR APARTMENTS","2",452,1,"","D6","363 BOND STREET","",11231,268,2,270,58972,254214,2014,2,"D6",7.5e+07,2015-07-31,2015,"BK",306,"71","2004","15",33,11217,"E279",76,38,2400,"3","06","3C","363 BOND STREET","M1-4/R7-2",NA,NA,NA,NA,NA,"MX-11",NA,NA,NA,"N","D6","04",0,NA,"363 GOWANUS DEVELOPER",58972,254214,4643,249571,0,4643,0,0,0,0,"2",1,12,268,270,88.42,425.08,88,240,NA,"0","Y","3","5",1350000,10225350,367470,9242820,2014,0,0,NA,NA,4.31,3.45,2,6.5,3,3004520001,0,"0071",987106,186286,"16c",NA,"301 058","30204","E-221",3004520001,"07/17/2015","1","1","1","17V1.1",0,1222.04015463,59101.1214572
"49",3,"GOWANUS","27  FACTORIES","4",465,12,"","F9","78 3 STREET","",11231,0,1,1,33521,40877,1968,4,"F9",7.3e+07,2015-07-07,2015,"BK",306,"77","2002","15",39,11231,"L131",76,38,2500,"3","06","1C","78 3 STREET","M1-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","O5","05",0,NA,"92 THIRD STREET LLC",33521,72700,72700,0,67500,5200,0,0,0,0,"2",7,4,0,4,260,190,114,108,NA,"0","Y","5","2",301500,4197150,0,0,1968,2014,0,NA,NA,2.17,0,1,2.4,3,3004650012,0,"0077",986123,185989,"16c",NA,"301 049","30204",NA,3004650012,"09/11/2015","1",NA,NA,"17V1.1",0,912.165353743,34973.0789558
"50",3,"BUSHWICK","31  COMMERCIAL VACANT LAND","4",3152,1,"","V1","28 STANWIX STREET","",11206,0,0,0,89976,0,0,4,"V1",72200000,2016-04-05,2016,"BK",304,"391","1002","32",34,11206,"E218",83,34,1710,"3","04","1B","54 NOLL STREET","R6A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","D6","04",0,"P","EVERGREEN GARDENS II",68977,240133,12735,227398,0,12735,0,0,0,0,"2",0,6,292,294,350,244,0,0,NA,"1","N","4","2",2994300,2994300,0,0,2016,2016,0,NA,NA,3.48,3,0,3,3,3031520001,0,"0391",1002644,194398,"13b",NA,"309 008","31101","E-315",3031520001,"10/01/2015","1",NA,NA,"17V1.1",0,1212.3894972,89514.6469857
"51",3,"GREENPOINT","08  RENTALS - ELEVATOR APARTMENTS","2",2522,16,"","D1","110 GREEN STREET","",11222,130,0,130,42454,173476,2007,2,"D1",7.2e+07,2013-12-18,2013,"BK",301,"563","4000","14",33,11222,"L106",94,30,100,"3","01","1B","110 GREEN STREET","M1-2/R6A","R6B",NA,NA,NA,NA,"MX-8",NA,NA,NA,"Y","D1","03",0,NA,"WWG GREEN LLC",42454,173476,0,173476,0,0,0,0,0,0,"2",1,6,130,130,362,200,362,200,NA,"3","Y","4","0",810900,11565000,7115,10761215,2007,0,0,NA,NA,4.09,3,2,3,3,3025220016,0,"0563",996293,206464,"13a","Y","304 037","30901","E-138",3025220016,"08/21/2008","1",NA,NA,"17V1.1",0,1136.75639253,43215.1879982
"52",3,"DOWNTOWN-FULTON MALL","29  COMMERCIAL GARAGES","4",166,1,"","G1","300 LIVINGSTON STREET","",11201,0,5,5,50025,239485,1974,4,"G1",7e+07,2013-04-19,2013,"BK",302,"37","1010","15",33,11217,"E207",84,38,2400,"3","02","2B","49 BOND STREET","C6-4",NA,NA,NA,NA,NA,"DB",NA,NA,NA,"N","D6","04",0,"P","300 LIVINGSTON LLC",50025,734312,67515,666797,0,34341,33174,0,0,0,"2",1,25,714,716,171.5,297.5,0,0,NA,"0","Y","3","5",1125000,12416400,0,0,2015,0,0,NA,NA,14.68,10,10,10,3,3001660001,0,"0037",988905,190027,"16c",NA,"302 023","30104",NA,0,NA,"1",NA,NA,"17V1.1",0,947.947931503,51224.9961475
"53",3,"BEDFORD STUYVESANT","27  FACTORIES","4",1747,1,"","V1","553 MARCY AVENUE","",11206,0,1,1,92000,0,1959,4,"F2",7e+07,2015-03-16,2015,"BK",303,"257","1003","14",36,11206,"E230",79,34,1720,"3","03","1A","553 MARCY AVENUE","R7D","R6A",NA,NA,"C2-4",NA,NA,NA,NA,NA,"Y","V1","11",0,NA,"CASCADE 553 LLC",11809,0,0,0,0,0,0,0,0,0,"4",0,0,0,0,100,144.75,0,0,NA,"0","N","3","5",435600,435600,0,0,0,0,0,NA,NA,0,4.2,0,4.2,3,3017470001,0,"0257",998393,192814,"13b",NA,"303 058","30608","E-285",3017470001,"04/27/2016","1",NA,NA,"17V1.1",0,489.766038252,11822.3958866
"54",3,"WILLIAMSBURG-NORTH","08  RENTALS - ELEVATOR APARTMENTS","2",2313,13,"","D1","223 NORTH 8TH   STREET","",11211,95,0,95,20000,71619,2014,2,"D1",68875000,2016-12-05,2016,"BK",301,"519","1005","14",33,11211,"E229",94,30,700,"3","01","2B","230 NORTH 9 STREET","M1-2/R6A",NA,NA,NA,NA,NA,"MX-8",NA,NA,NA,"N","D1","03",0,NA,"223 NORTH 8TH STREET",20000,71619,0,71619,0,0,0,0,0,0,"2",1,7,95,95,125,200,125,200,NA,"3","Y","4","0",855000,9190800,495447,8831247,2014,2008,0,NA,NA,3.58,3,2,3,3,3023130013,0,"0519",996840,200635,"13a",NA,"304 017","30804","E-138",3023130013,"07/31/2013","1","1",NA,"17V1.1",0,661.747634964,20795.6424356
"55",3,"BUSHWICK","31  COMMERCIAL VACANT LAND","4",3152,48,"","V1","123 MELROSE STREET","",11206,0,0,0,65516,0,0,4,"V1",68500000,2015-10-13,2015,"BK",304,"391","1002","32",34,11206,"E218",83,34,1710,"3","04","1B","123 MELROSE STREET","R6A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","D6","04",0,"P","EVERGREEN GARDENS I L",86513,235406,11705,223701,0,11705,0,0,0,0,"2",1,6,304,305,447.12,187.27,0,0,NA,"1","Y","3","2",1908900,1908900,0,0,2016,2014,0,NA,NA,2.72,3,0,3,3,3031520048,0,"0391",1002710,194194,"13b",NA,"309 008","31101","E-315",3031520001,"10/01/2015","1",NA,NA,"17V1.1",0,1150.5130867,65239.4111116
"56",3,"NAVY YARD","08  RENTALS - ELEVATOR APARTMENTS","2",1874,1,"","D6","255-275 PARK AVENUE","",11205,75,1,76,41196,184411,1920,2,"D6",6.8e+07,2014-08-12,2014,"BK",302,"543","2005","13",35,11205,"L119",88,36,9300,"3","02","4E","39 WAVERLY AVENUE","M1-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","D6","04",0,"P","275 PARK ASSOCIATES L",41196,184411,10000,174411,0,10000,0,0,0,0,"2",5,7,75,80,176.5,204.09,100,100,NA,"0","Y","3","5",741600,11709900,0,1766914,1920,1991,2001,NA,NA,4.48,0,2,4.8,3,3018740001,0,"0543",993131,192981,"12d",NA,"302 048","30701",NA,3018740001,"11/20/2003","1",NA,NA,"17V1.1",0,823.344059592,41196.4968193
"57",3,"FORT GREENE","22 STORE BUILDINGS","4",2094,35,"","K4","633-635 FULTON ST","",11201,0,3,3,12415,36000,1920,4,"K4",6.8e+07,2017-05-10,2017,"BK",302,"33","2003","13",35,11201,"E226",88,36,1200,"3","02","1B","633 FULTON STREET","C6-4",NA,NA,NA,NA,NA,"DB",NA,NA,NA,"N","K4","04",0,"P","635 FULTON REALTY ASS",12415,36000,36000,0,0,36000,0,0,0,0,"2",1,3,0,3,145,93,0,0,NA,"0","Y","5","5",166500,2971800,0,0,1920,2009,1998,NA,NA,2.9,10,10,10,3,3020940035,0,"0033",989902,190167,"16c",NA,"302 026","30706",NA,0,NA,"1",NA,NA,"17V1.1",0,485.003860214,13224.8815206
"58",3,"CONEY ISLAND","08  RENTALS - ELEVATOR APARTMENTS","2",6979,200,"","D6","3601-3627 NEPTUNE AVENUE","338",11224,338,1,339,235000,334000,1975,2,"D6",67716996,2015-06-11,2015,"BK",313,"330","1000","21",47,11224,"E318",60,37,9010,"3","13","2B","3385 NEPTUNE AVENUE","R6",NA,NA,NA,"C1-2",NA,NA,NA,NA,NA,"N","D6","04",0,"P","HP BAY PARK II PRESER",235000,334000,11390,322610,0,11390,0,0,0,0,"2",1,24,338,339,560,424.17,0,0,NA,"0","Y","5","5",1195200,9328050,1195200,9328050,1975,0,0,NA,NA,1.42,2.43,0,4.8,3,3069790200,0,"0330",983557,149930,"28b",NA,"318 074","32103",NA,3069790200,"03/22/2011","1","1","1","17V1.1",0,2055.57444333,182744.779234
"59",3,"MIDWOOD","21  OFFICE BUILDINGS","4",6777,17,"","O9","1630 EAST 15TH","",11229,0,6,6,48000,229926,2006,4,"O9",67486441,2014-08-07,2014,"BK",315,"554","1000","21",48,11229,"E276",61,35,7320,"3","15","1E","1630 EAST 15 STREET","C4-4A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","O5","05",0,"P","NG KINGSWOOD CENTER L",48000,229926,229926,0,92280,40544,51700,20802,0,24600,"2",1,3,0,6,126.83,200,239,200,NA,"0","Y","5","5",1116000,11062800,0,6480000,2006,2006,0,NA,NA,4.79,4,4,4,3,3067770017,0,"0554",995667,161221,"22d",NA,"313 046","32008",NA,3067770017,"10/02/2007","1",NA,NA,"17V1.1",0,1167.48582937,48289.2042303
"60",3,"COBBLE HILL","32  HOSPITAL AND HEALTH FACILITIES","4",284,1,"","I1","339-357 HICKS STREET","",11201,0,1,1,49132,354047,1972,4,"I1",66690000,2011-05-29,2011,"BK",306,"49","1000","15",39,11201,"E224",76,38,4000,"3","06","2C","355 HICKS STREET","R6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","I1","08",1,"P","DOWNSTATE AT LICH HOL",28388,64000,64000,0,64000,0,0,0,0,0,"2",1,12,0,1,230,264,90,98,"G","0","Y","3","5",1890000,49412250,0,0,1972,0,0,NA,NA,2.25,2.43,0,4.8,3,3002840001,0,"0049",985118,190803,"16c",NA,"301 034","30201",NA,3002840001,"09/11/2015","1",NA,NA,"17V1.1",0,1107.67756611,28021.9080366
"61",3,"BEDFORD STUYVESANT","08  RENTALS - ELEVATOR APARTMENTS","2",1912,40,"","D1","168 FRANKLIN AVENUE","",11205,118,0,118,34720,104835,2014,2,"D1",66500000,2016-05-12,2016,"BK",303,"235","2002","14",33,11205,"E230",79,36,1410,"3","03","1A","168 FRANKLIN AVENUE","R6B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","D1","03",0,"P","MD CBD 180 FRANKLIN L",40100,90101,0,90101,0,0,0,0,0,0,"2",1,5,118,118,224.83,155.17,225,155,NA,"1","Y","5","0",2165400,6081300,501760,4417660,2014,0,0,NA,NA,2.25,2,0,2,3,3019120040,0,"0235",995831,191881,"16c","Y","303 050","30701",NA,3019120040,"09/25/2014","1",NA,NA,"17V1.1",0,978.169194248,40533.1078558
"62",3,"CONEY ISLAND","08  RENTALS - ELEVATOR APARTMENTS","2",6979,100,"","D6","2750-2770 WEST 33RD STREET","334",11224,334,1,335,223304,366000,1974,2,"D6",66035377,2015-06-11,2015,"BK",313,"330","1000","21",47,11224,"E318",60,37,9010,"3","13","2B","3521 NEPTUNE AVENUE","R6",NA,NA,NA,"C1-2",NA,NA,NA,NA,NA,"N","D6","04",1,"P","HP BAY PARK I PRESERV",223304,366000,34490,331510,0,34490,0,0,0,0,"2",2,24,334,335,396.61,191.81,0,0,NA,"0","Y","3","5",1790550,10489500,1790550,10489500,1974,0,0,NA,NA,1.64,2.43,0,4.8,3,3069790100,0,"0330",983926,149829,"28b","Y","318 074","32103",NA,3069790100,"03/22/2011","1","1","1","17V1.1",0,2284.04671875,164974.443643
"63",3,"WILLIAMSBURG-NORTH","14  RENTALS - 4-10 UNIT","2A",2352,5,"","S3","235 BEDFORD AVENUE","",11211,3,1,4,1000,4000,2005,2,"S3",6.6e+07,2012-04-05,2012,"BK",301,"553","2000","14",34,11211,"L104",94,30,400,"3","01","2B","235 BEDFORD AVENUE","M1-2/R6B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","S3","04",0,NA,"241 BEDFORD ASSOCIATE",1000,4000,1000,3000,0,1000,0,0,0,0,"2",1,4,3,4,20,50,20,50,NA,"3","N","2","2",44497,394541,0,0,2005,2005,0,NA,NA,4,2,2,2,3,3023520005,0,"0553",995467,200103,"12c",NA,"304 016","30804",NA,3023520009,"09/20/2006","1",NA,NA,"17V1.1",0,147.349366377,1073.48941339
"64",3,"WILLIAMSBURG-NORTH","05  TAX CLASS 1 VACANT LAND","2",2340,4,"","D8","KENT AVENUE","",0,509,0,509,75707,522607,2012,1,"V0",65600000,2012-08-30,2012,"BK",301,"555","1002","14",33,11249,"E221",94,30,400,"3","01",NA,"1 NORTH 4 PLACE","R8","R6",NA,NA,"C2-4",NA,NA,NA,NA,NA,"Y","D8","03",0,"P","NORTH 4TH PLACE, LLC",71348,522607,19000,503607,0,0,19000,0,0,0,"2",2,41,511,513,183,371.55,350,150,NA,"1","Y","5","2",3210750,59954850,0,43422838,2012,0,0,NA,NA,7.32,6.02,0,6.5,3,3023400004,0,"0555",993999,201489,"12c",NA,"304 001","30804","E-138",3023400004,"04/09/2015","1","1","1","17V1.1",0,1725.44247794,71218.2982271
"65",3,"DOWNTOWN-FULTON FERRY","35  INDOOR PUBLIC AND CULTURAL FACILITIES","4",52,4,"","P9","61 ADAMS STREET","",11201,0,1,1,17564,41150,1994,4,"P9",6.5e+07,2016-11-29,2016,"BK",302,"21","2017","13",33,11201,"L118",84,36,1000,"3","02","1B","61 ADAMS STREET","M1-5/R9-1",NA,NA,NA,NA,NA,"MX-2",NA,NA,NA,"N","P9","08",0,NA,"69 ADAMS LLC",17564,41150,41150,0,0,0,0,0,0,41150,"2",1,3,0,1,205.25,66.83,205.25,66.83,NA,"0","Y","3","5",368550,4003200,0,0,1994,0,0,NA,NA,2.34,9,5,9,3,3000520004,0,"0021",987485,195072,"12d",NA,"302 015","30101",NA,0,NA,"1",NA,NA,"17V1.1",0,615.509260772,17945.1142439
"66",3,"DOWNTOWN-METROTECH","30  WAREHOUSES","4",63,1,"","E9","107 ADAMS STREET","",11201,0,1,1,20704,206000,1967,4,"E9",6.4e+07,2013-10-02,2013,"BK",302,"21","2029","13",33,11201,"L118",84,36,1000,"3","02","1B","107 ADAMS STREET","M1-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","O6","05",0,NA,"55 PROSPECT OWNER LLC",20704,253096,253096,0,233705,19391,0,0,0,0,"2",1,11,0,2,100.75,206,100,205,NA,"2","Y","3","0",544500,17237700,0,0,1967,2014,0,NA,NA,12.22,0,10,10,3,3000630001,0,"0021",987524,194630,"12d",NA,"302 015","30102",NA,0,NA,"1",NA,NA,"17V1.1",0,621.710683646,21360.0301893
"67",3,"DOWNTOWN-FULTON MALL","11A CONDO-RENTALS","2",159,1002,"","RR","486 FULTON STREET","UPPER",11201,70,0,70,36664,95388,1920,2,"RR",62742225,2013-02-25,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",3,"CLINTON HILL","07  RENTALS - WALKUP APARTMENTS","2",1976,2,"","C1","471 VANDERBILT AVENUE","",11238,26,0,26,7500,12240,1930,2,"C1",60209050,2015-10-01,2015,"BK",302,"199","2002","13",35,11238,"E210",88,36,2710,"3","02","3B","471 VANDERBILT AVENUE","R7A",NA,NA,NA,"C2-4",NA,NA,NA,NA,NA,"N","C1","02",0,"P","OTA VANDERBILT, LLC",7500,12240,0,12240,0,0,0,0,0,0,"2",2,4,26,26,75,100,34,90,NA,"0","N","3","5",135000,1620000,0,0,1930,1999,0,NA,NA,1.63,4,0,4,3,3019760002,0,"0199",993198,188478,"16c",NA,"302 037","30703",NA,3019760002,"04/05/2010","1",NA,NA,"17V1.1",0,359.707928293,7889.60062277
"69",3,"BROOKLYN HEIGHTS","08  RENTALS - ELEVATOR APARTMENTS","2",234,24,"","D9","169 COLUMBIA HEIGHTS","",11201,122,0,122,7500,78096,1903,2,"D9",6e+07,2014-06-13,2014,"BK",302,"3.01","1001","13",33,11201,"E205",84,38,2300,"3","02","1A","169 COLUMBIA HEIGHTS","R6",NA,NA,NA,NA,NA,NA,NA,NA,"LH-1","N","D9","03",0,NA,"169 CH9 OWNER, LLC",7500,78096,0,78096,0,0,0,0,0,0,"2",1,12,122,122,74.83,101,75,93,NA,"3","N","5","2",289800,7329150,0,0,1903,1985,0,"Brooklyn Heights Historic District",NA,10.41,2.43,0,4.8,3,3002340024,0,"000301",985222,193349,"12d",NA,"302 013","30106",NA,0,NA,"1",NA,NA,"17V1.1",0,363.093494148,7995.39547663
